412103	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity
412103	GO:0005737	cytoplasm
412103	GO:0006561	proline biosynthetic process
412638	GO:0003677	DNA binding
412638	GO:0006355	regulation of transcription, DNA-templated
412133	GO:0005634	nucleus
412278	GO:0005975	carbohydrate metabolic process
412278	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity
412264	GO:0016491	oxidoreductase activity
412264	GO:0033989	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity
411872	GO:0003723	RNA binding
412930	GO:0005794	Golgi apparatus
412930	GO:0006486	protein glycosylation
412930	GO:0016021	integral component of membrane
412930	GO:0047915	ganglioside galactosyltransferase activity
412178	GO:0004768	stearoyl-CoA 9-desaturase activity
412178	GO:0006633	fatty acid biosynthetic process
412178	GO:0016021	integral component of membrane
412656	GO:0007275	multicellular organismal development
412656	GO:0016021	integral component of membrane
413344	GO:0016021	integral component of membrane
412327	GO:0004335	galactokinase activity
412327	GO:0005524	ATP binding
412327	GO:0005737	cytoplasm
412327	GO:0006012	galactose metabolic process
412327	GO:0033858	N-acetylgalactosamine kinase activity
412157	GO:0003735	structural constituent of ribosome
412157	GO:0003735	structural constituent of ribosome
412157	GO:0006412	translation
412157	GO:0006412	translation
412157	GO:0015934	large ribosomal subunit
412157	GO:0015934	large ribosomal subunit
412713	GO:0003988	acetyl-CoA C-acyltransferase activity
412713	GO:0016021	integral component of membrane
412974	GO:0004567	beta-mannosidase activity
412974	GO:0046355	mannan catabolic process
412997	GO:0003723	RNA binding
412803	GO:0006351	transcription, DNA-templated
412803	GO:0007049	cell cycle
412803	GO:0017053	transcriptional repressor complex
412677	GO:0016992	lipoate synthase activity
412677	GO:0051539	4 iron, 4 sulfur cluster binding
411914	GO:0004721	phosphoprotein phosphatase activity
412745	GO:0003735	structural constituent of ribosome
412745	GO:0003735	structural constituent of ribosome
412745	GO:0005840	ribosome
412745	GO:0005840	ribosome
412745	GO:0006412	translation
412745	GO:0006412	translation
412255	GO:0004630	phospholipase D activity
412255	GO:0032440	activity
412255	GO:0035091	phosphatidylinositol binding
412255	GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity
412539	GO:0004621	glycosylphosphatidylinositol phospholipase D activity
412539	GO:0007155	cell adhesion
412539	GO:0007229	integrin-mediated signaling pathway
412539	GO:0008305	integrin complex
412575	GO:0003677	DNA binding
412575	GO:0003700	transcription factor activity, sequence-specific DNA binding
412575	GO:0004871	signal transducer activity
412575	GO:0005634	nucleus
412575	GO:0005737	cytoplasm
412575	GO:0006351	transcription, DNA-templated
411989	GO:0003676	nucleic acid binding
411989	GO:0004386	helicase activity
411989	GO:0005524	ATP binding
412663	GO:0008168	methyltransferase activity
413422	GO:0004070	aspartate carbamoyltransferase activity
413422	GO:0004087	carbamoyl-phosphate synthase (ammonia) activity
413422	GO:0004151	dihydroorotase activity
413422	GO:0005524	ATP binding
413422	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process
413422	GO:0006520	cellular amino acid metabolic process
413422	GO:0016597	amino acid binding
413422	GO:0046872	metal ion binding
411895	GO:0016180	snRNA processing
411895	GO:0032039	integrator complex
412251	GO:0000774	adenyl-nucleotide exchange factor activity
412251	GO:0004750	ribulose-phosphate 3-epimerase activity
412251	GO:0006457	protein folding
412106	GO:0016021	integral component of membrane
412547	GO:0006537	glutamate biosynthetic process
412547	GO:0016040	glutamate synthase (NADH) activity
412547	GO:0017113	dihydropyrimidine dehydrogenase (NADP+) activity
412547	GO:0051536	iron-sulfur cluster binding
412885	GO:0001731	formation of translation preinitiation complex
412885	GO:0003743	translation initiation factor activity
412885	GO:0005852	eukaryotic translation initiation factor 3 complex
412885	GO:0006446	regulation of translational initiation
412885	GO:0016282	eukaryotic 43S preinitiation complex
412885	GO:0033290	eukaryotic 48S preinitiation complex
413405	GO:0019013	viral nucleocapsid
413405	GO:0030529	ribonucleoprotein complex
413147	GO:0003723	RNA binding
413147	GO:0003735	structural constituent of ribosome
413147	GO:0006412	translation
413147	GO:0015934	large ribosomal subunit
413147	GO:0016740	transferase activity
411920	GO:0016905	myosin heavy chain kinase activity
412941	GO:0005215	transporter activity
412941	GO:0005622	intracellular
412941	GO:0016787	hydrolase activity
411884	GO:0005524	ATP binding
411884	GO:0008559	xenobiotic-transporting ATPase activity
411884	GO:0016021	integral component of membrane
413416	GO:0004357	glutamate-cysteine ligase activity
413416	GO:0006750	glutathione biosynthetic process
413010	GO:0003677	DNA binding
413010	GO:0004386	helicase activity
413010	GO:0005524	ATP binding
413010	GO:0005634	nucleus
413010	GO:0006355	regulation of transcription, DNA-templated
413010	GO:0008270	zinc ion binding
413010	GO:0016740	transferase activity
412059	GO:0000796	condensin complex
412059	GO:0007076	mitotic chromosome condensation
413078	GO:0008137	NADH dehydrogenase (ubiquinone) activity
413078	GO:0010181	FMN binding
413078	GO:0051287	NAD binding
413078	GO:0051539	4 iron, 4 sulfur cluster binding
412116	GO:0000166	nucleotide binding
412116	GO:0000287	magnesium ion binding
412116	GO:0005737	cytoplasm
412116	GO:0008253	5'-nucleotidase activity
412116	GO:0009117	nucleotide metabolic process
412497	GO:0003677	DNA binding
412497	GO:0005089	Rho guanyl-nucleotide exchange factor activity
412497	GO:0005622	intracellular
412497	GO:0007264	small GTPase mediated signal transduction
412497	GO:0035023	regulation of Rho protein signal transduction
411958	GO:0004375	glycine dehydrogenase (decarboxylating) activity
411958	GO:0006546	glycine catabolic process
411958	GO:0016829	lyase activity
411958	GO:0032440	activity
412016	GO:0016021	integral component of membrane
413094	GO:0000166	nucleotide binding
413094	GO:0003735	structural constituent of ribosome
413094	GO:0005840	ribosome
413094	GO:0006412	translation
411975	GO:0004252	serine-type endopeptidase activity
412773	GO:0001104	RNA polymerase II transcription cofactor activity
412773	GO:0016592	mediator complex
413131	GO:0004222	metalloendopeptidase activity
413131	GO:0005509	calcium ion binding
413131	GO:0008270	zinc ion binding
413131	GO:0031012	extracellular matrix
412655	GO:0001104	RNA polymerase II transcription cofactor activity
412655	GO:0016592	mediator complex
413212	GO:0016021	integral component of membrane
413342	GO:0008168	methyltransferase activity
412903	GO:0003677	DNA binding
413222	GO:0007165	signal transduction
413222	GO:0016021	integral component of membrane
412831	GO:0016021	integral component of membrane
413019	GO:0004190	aspartic-type endopeptidase activity
413019	GO:0016021	integral component of membrane
412381	GO:0004298	threonine-type endopeptidase activity
412381	GO:0005634	nucleus
412381	GO:0005737	cytoplasm
412381	GO:0005839	proteasome core complex
412381	GO:0051603	proteolysis involved in cellular protein catabolic process
412358	GO:0005524	ATP binding
412358	GO:0015439	heme-transporting ATPase activity
412209	GO:0004402	histone acetyltransferase activity
412209	GO:0005198	structural molecule activity
412209	GO:0006886	intracellular protein transport
412209	GO:0016192	vesicle-mediated transport
412209	GO:0030126	COPI vesicle coat
413304	GO:0005623	cell
413304	GO:0016021	integral component of membrane
413304	GO:0045454	cell redox homeostasis
412432	GO:0016021	integral component of membrane
411938	GO:0015629	actin cytoskeleton
411938	GO:0030042	actin filament depolymerization
412682	GO:0007165	signal transduction
412218	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
412379	GO:0004556	alpha-amylase activity
412379	GO:0005975	carbohydrate metabolic process
412379	GO:0043169	cation binding
413357	GO:0003677	DNA binding
411968	GO:0008565	protein transporter activity
412295	GO:0042578	phosphoric ester hydrolase activity
413238	GO:0008324	cation transmembrane transporter activity
413238	GO:0016021	integral component of membrane
413084	GO:0004767	sphingomyelin phosphodiesterase activity
413084	GO:0005525	GTP binding
413084	GO:0005622	intracellular
413084	GO:0007264	small GTPase mediated signal transduction
413084	GO:0016020	membrane
412790	GO:0004364	glutathione transferase activity
412790	GO:0005737	cytoplasm
412508	GO:0005840	ribosome
412170	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
412170	GO:0006457	protein folding
412136	GO:0004672	protein kinase activity
412136	GO:0005524	ATP binding
411932	GO:0004373	glycogen (starch) synthase activity
411932	GO:0005978	glycogen biosynthetic process
413051	GO:0005634	nucleus
413419	GO:0016021	integral component of membrane
411943	GO:0004842	ubiquitin-protein transferase activity
411943	GO:0016021	integral component of membrane
411943	GO:0016874	ligase activity
412899	GO:0005509	calcium ion binding
412899	GO:0005576	extracellular region
412899	GO:0007155	cell adhesion
413412	GO:0000145	exocyst
413412	GO:0006893	Golgi to plasma membrane transport
413033	GO:0005524	ATP binding
413033	GO:0015416	organic phosphonate transmembrane-transporting ATPase activity
413033	GO:0016021	integral component of membrane
412598	GO:0001522	pseudouridine synthesis
412598	GO:0003723	RNA binding
412598	GO:0008033	tRNA processing
412598	GO:0009982	pseudouridine synthase activity
412715	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity
412715	GO:0051260	protein homooligomerization
412994	GO:0005524	ATP binding
412994	GO:0016874	ligase activity
411956	GO:0016787	hydrolase activity
413408	GO:0000166	nucleotide binding
413408	GO:0003676	nucleic acid binding
412090	GO:0016021	integral component of membrane
412534	GO:0005509	calcium ion binding
412534	GO:0007219	Notch signaling pathway
412534	GO:0007275	multicellular organismal development
412534	GO:0016021	integral component of membrane
412534	GO:0016740	transferase activity
412030	GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
412030	GO:0016020	membrane
413282	GO:0004298	threonine-type endopeptidase activity
413282	GO:0005839	proteasome core complex
413282	GO:0051603	proteolysis involved in cellular protein catabolic process
412521	GO:0006396	RNA processing
412521	GO:0019013	viral nucleocapsid
412521	GO:0030529	ribonucleoprotein complex
411929	GO:0003924	GTPase activity
413042	GO:0005634	nucleus
413165	GO:0005737	cytoplasm
413165	GO:0006914	autophagy
413165	GO:0015031	protein transport
412438	GO:0004298	threonine-type endopeptidase activity
412438	GO:0005634	nucleus
412438	GO:0005737	cytoplasm
412438	GO:0006511	ubiquitin-dependent protein catabolic process
412438	GO:0019773	proteasome core complex, alpha-subunit complex
412299	GO:0000166	nucleotide binding
412299	GO:0003676	nucleic acid binding
411918	GO:0016021	integral component of membrane
411918	GO:0017154	semaphorin receptor activity
412408	GO:0016787	hydrolase activity
412317	GO:0000266	mitochondrial fission
412317	GO:0000266	mitochondrial fission
412317	GO:0016021	integral component of membrane
412317	GO:0016021	integral component of membrane
412181	GO:0008270	zinc ion binding
413184	GO:0005524	ATP binding
413184	GO:0008353	RNA polymerase II carboxy-terminal domain kinase activity
412190	GO:0003746	translation elongation factor activity
412190	GO:0005634	nucleus
412190	GO:0006355	regulation of transcription, DNA-templated
412190	GO:0016021	integral component of membrane
412847	GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity
412847	GO:0005840	ribosome
412847	GO:0005840	ribosome
412847	GO:0042254	ribosome biogenesis
412847	GO:0042254	ribosome biogenesis
412245	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
412245	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
412245	GO:0015078	hydrogen ion transmembrane transporter activity
412245	GO:0015078	hydrogen ion transmembrane transporter activity
412245	GO:0015986	ATP synthesis coupled proton transport
412245	GO:0015986	ATP synthesis coupled proton transport
412245	GO:0016787	hydrolase activity
412431	GO:0003676	nucleic acid binding
412431	GO:0008168	methyltransferase activity
413324	GO:0000132	establishment of mitotic spindle orientation
413324	GO:0005737	cytoplasm
413324	GO:0005815	microtubule organizing center
413324	GO:0005874	microtubule
413324	GO:0005875	microtubule associated complex
413324	GO:0006810	transport
413324	GO:0007067	mitotic nuclear division
413324	GO:0051301	cell division
412724	GO:0004402	histone acetyltransferase activity
412801	GO:0003677	DNA binding
412801	GO:0003899	DNA-directed RNA polymerase activity
412801	GO:0005665	DNA-directed RNA polymerase II, core complex
412801	GO:0006351	transcription, DNA-templated
412174	GO:0003735	structural constituent of ribosome
412174	GO:0005840	ribosome
412174	GO:0006412	translation
412061	GO:0005509	calcium ion binding
412061	GO:0016021	integral component of membrane
412061	GO:0055085	transmembrane transport
413333	GO:0004402	histone acetyltransferase activity
413333	GO:0005634	nucleus
413333	GO:0006348	chromatin silencing at telomere
412286	GO:0008080	N-acetyltransferase activity
412286	GO:0051536	iron-sulfur cluster binding
412479	GO:0000178	exosome (RNase complex)
412479	GO:0003723	RNA binding
411893	GO:0003676	nucleic acid binding
411893	GO:0008270	zinc ion binding
412634	GO:0003677	DNA binding
412634	GO:0005634	nucleus
413058	GO:0003677	DNA binding
413058	GO:0003899	DNA-directed RNA polymerase activity
413058	GO:0005730	nucleolus
413058	GO:0006351	transcription, DNA-templated
413058	GO:0008270	zinc ion binding
411889	GO:0005975	carbohydrate metabolic process
411889	GO:0006099	tricarboxylic acid cycle
411889	GO:0006108	malate metabolic process
411889	GO:0030060	L-malate dehydrogenase activity
412528	GO:0005524	ATP binding
412528	GO:0005737	cytoplasm
412528	GO:0006457	protein folding
412528	GO:0016740	transferase activity
412188	GO:0004402	histone acetyltransferase activity
412137	GO:0005856	cytoskeleton
412137	GO:0030036	actin cytoskeleton organization
412022	GO:0043565	sequence-specific DNA binding
412022	GO:0043565	sequence-specific DNA binding
413421	GO:0004985	opioid receptor activity
413421	GO:0016021	integral component of membrane
413421	GO:0050254	rhodopsin kinase activity
412716	GO:0008467	-glucosamine 3-sulfotransferase 1 activity
412942	GO:0004123	cystathionine gamma-lyase activity
412942	GO:0030170	pyridoxal phosphate binding
412942	GO:0044540	L-cystine L-cysteine-lyase (deaminating)
412942	GO:0080146	L-cysteine desulfhydrase activity
412562	GO:0017150	tRNA dihydrouridine synthase activity
412562	GO:0050660	flavin adenine dinucleotide binding
412158	GO:0005524	ATP binding
412916	GO:0016021	integral component of membrane
412615	GO:0004061	arylformamidase activity
412615	GO:0019441	tryptophan catabolic process to kynurenine
411974	GO:0005509	calcium ion binding
413065	GO:0003677	DNA binding
413065	GO:0003743	translation initiation factor activity
413065	GO:0005673	transcription factor TFIIE complex
413065	GO:0006355	regulation of transcription, DNA-templated
413065	GO:0006367	transcription initiation from RNA polymerase II promoter
412507	GO:0005524	ATP binding
412507	GO:0008568	microtubule-severing ATPase activity
412880	GO:0016021	integral component of membrane
412848	GO:0006810	transport
412848	GO:0016021	integral component of membrane
413017	GO:0003676	nucleic acid binding
413017	GO:0008270	zinc ion binding
412342	GO:0016021	integral component of membrane
412342	GO:0016192	vesicle-mediated transport
413392	GO:0004362	glutathione-disulfide reductase activity
413392	GO:0004791	thioredoxin-disulfide reductase activity
413392	GO:0005623	cell
413392	GO:0045454	cell redox homeostasis
413392	GO:0050660	flavin adenine dinucleotide binding
412951	GO:0015031	protein transport
412951	GO:0016020	membrane
413004	GO:0006368	transcription elongation from RNA polymerase II promoter
413004	GO:0016570	histone modification
413004	GO:0016593	Cdc73/Paf1 complex
413298	GO:0016021	integral component of membrane
412643	GO:0000309	nicotinamide-nucleotide adenylyltransferase activity
412643	GO:0009435	NAD biosynthetic process
413076	GO:0003735	structural constituent of ribosome
413076	GO:0006412	translation
413076	GO:0022627	cytosolic small ribosomal subunit
412883	GO:0005680	anaphase-promoting complex
412883	GO:0007067	mitotic nuclear division
412883	GO:0030071	regulation of mitotic metaphase/anaphase transition
412883	GO:0031145	anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process
412883	GO:0051301	cell division
412912	GO:0003676	nucleic acid binding
412912	GO:0004815	aspartate-tRNA ligase activity
412912	GO:0005524	ATP binding
412912	GO:0006418	tRNA aminoacylation for protein translation
412703	GO:0000398	mRNA splicing, via spliceosome
412703	GO:0003723	RNA binding
412703	GO:0005732	small nucleolar ribonucleoprotein complex
412703	GO:0019013	viral nucleocapsid
412704	GO:0003924	GTPase activity
412704	GO:0004871	signal transducer activity
412704	GO:0005525	GTP binding
412704	GO:0007186	G-protein coupled receptor signaling pathway
412414	GO:0005737	cytoplasm
412414	GO:0006914	autophagy
412414	GO:0008641	small protein activating enzyme activity
413341	GO:0000166	nucleotide binding
413126	GO:0003735	structural constituent of ribosome
413126	GO:0005840	ribosome
413126	GO:0006412	translation
412258	GO:0005524	ATP binding
412258	GO:0005737	cytoplasm
412258	GO:0006810	transport
412258	GO:0016887	ATPase activity
412635	GO:0005509	calcium ion binding
412635	GO:0005509	calcium ion binding
412635	GO:0005509	calcium ion binding
412635	GO:0005783	endoplasmic reticulum
412635	GO:0005783	endoplasmic reticulum
412635	GO:0005783	endoplasmic reticulum
412635	GO:0006457	protein folding
412635	GO:0006457	protein folding
412635	GO:0006457	protein folding
412053	GO:0005524	ATP binding
412053	GO:0016021	integral component of membrane
412053	GO:0042626	ATPase activity, coupled to transmembrane movement of substances
412888	GO:0006979	response to oxidative stress
412888	GO:0008113	peptide-methionine (S)-S-oxide reductase activity
412888	GO:0030091	protein repair
412126	GO:0016021	integral component of membrane
412659	GO:0005524	ATP binding
412659	GO:0008559	xenobiotic-transporting ATPase activity
412659	GO:0016021	integral component of membrane
413273	GO:0004784	superoxide dismutase activity
413273	GO:0004784	superoxide dismutase activity
413273	GO:0046872	metal ion binding
413273	GO:0046872	metal ion binding
411902	GO:0003743	translation initiation factor activity
412591	GO:0016021	integral component of membrane
411937	GO:0048244	phytanoyl-CoA dioxygenase activity
413069	GO:0000139	Golgi membrane
413069	GO:0006486	protein glycosylation
413069	GO:0016021	integral component of membrane
413069	GO:0016757	transferase activity, transferring glycosyl groups
413069	GO:0030246	carbohydrate binding
412070	GO:0016021	integral component of membrane
412070	GO:0016787	hydrolase activity
413045	GO:0004842	ubiquitin-protein transferase activity
413045	GO:0016874	ligase activity
412550	GO:0016021	integral component of membrane
412550	GO:0046873	metal ion transmembrane transporter activity
412014	GO:0000159	protein phosphatase type 2A complex
412014	GO:0007165	signal transduction
412014	GO:0008601	protein phosphatase type 2A regulator activity
412776	GO:0004889	acetylcholine-activated cation-selective channel activity
412776	GO:0016021	integral component of membrane
412776	GO:0030054	cell junction
412776	GO:0045211	postsynaptic membrane
413376	GO:0003677	DNA binding
413376	GO:0003899	DNA-directed RNA polymerase activity
413376	GO:0006351	transcription, DNA-templated
412730	GO:0003873	6-phosphofructo-2-kinase activity
412730	GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity
412730	GO:0005524	ATP binding
412730	GO:0006000	fructose metabolic process
412730	GO:0006003	fructose 2,6-bisphosphate metabolic process
411976	GO:0047130	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity
412462	GO:0004715	non-membrane spanning protein tyrosine kinase activity
412462	GO:0004993	serotonin receptor activity
412462	GO:0016021	integral component of membrane
412109	GO:0005737	cytoplasm
412109	GO:0016746	transferase activity, transferring acyl groups
411977	GO:0004793	threonine aldolase activity
411977	GO:0006520	cellular amino acid metabolic process
411977	GO:0016021	integral component of membrane
412410	GO:0005784	Sec61 translocon complex
412410	GO:0006613	cotranslational protein targeting to membrane
412410	GO:0030176	integral component of endoplasmic reticulum membrane
412480	GO:0004721	phosphoprotein phosphatase activity
413262	GO:0004177	aminopeptidase activity
413262	GO:0008237	metallopeptidase activity
413262	GO:0008270	zinc ion binding
413044	GO:0008270	zinc ion binding
413044	GO:0016740	transferase activity
413335	GO:0008111	alpha-methylacyl-CoA racemase activity
412017	GO:0005524	ATP binding
412017	GO:0005622	intracellular
412017	GO:0016303	1-phosphatidylinositol-3-kinase activity
412017	GO:0048015	phosphatidylinositol-mediated signaling
413374	GO:0004129	cytochrome-c oxidase activity
413374	GO:0005743	mitochondrial inner membrane
412445	GO:0005622	intracellular
412445	GO:0007034	vacuolar transport
412375	GO:0004674	protein serine/threonine kinase activity
412375	GO:0005524	ATP binding
412375	GO:0016020	membrane
412851	GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity
412851	GO:0006099	tricarboxylic acid cycle
412851	GO:0045252	oxoglutarate dehydrogenase complex
413413	GO:0005739	mitochondrion
413413	GO:0005739	mitochondrion
413413	GO:0009055	electron carrier activity
413413	GO:0009055	electron carrier activity
413413	GO:0020037	heme binding
413413	GO:0020037	heme binding
413413	GO:0046872	metal ion binding
413413	GO:0046872	metal ion binding
413413	GO:0055114	oxidation-reduction process
413413	GO:0055114	oxidation-reduction process
413413	GO:0070469	respiratory chain
413413	GO:0070469	respiratory chain
412469	GO:0000502	proteasome complex
412469	GO:0005524	ATP binding
412469	GO:0005737	cytoplasm
412469	GO:0008568	microtubule-severing ATPase activity
412469	GO:0030163	protein catabolic process
412862	GO:0005840	ribosome
412004	GO:0004715	non-membrane spanning protein tyrosine kinase activity
412004	GO:0004935	adrenergic receptor activity
412004	GO:0005886	plasma membrane
412004	GO:0016021	integral component of membrane
413195	GO:0007165	signal transduction
412091	GO:0003777	microtubule motor activity
412091	GO:0005524	ATP binding
412091	GO:0005871	kinesin complex
412091	GO:0005874	microtubule
412091	GO:0007018	microtubule-based movement
413246	GO:0004402	histone acetyltransferase activity
412536	GO:0003676	nucleic acid binding
412231	GO:0016021	integral component of membrane
413397	GO:0003723	RNA binding
413397	GO:0004809	tRNA (guanine-N2-)-methyltransferase activity
412499	GO:0005743	mitochondrial inner membrane
412499	GO:0016021	integral component of membrane
412499	GO:0055085	transmembrane transport
412236	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
412236	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
412236	GO:0005654	nucleoplasm
412236	GO:0005730	nucleolus
412236	GO:0030687	preribosome, large subunit precursor
412236	GO:0043021	ribonucleoprotein complex binding
412915	GO:0005622	intracellular
412915	GO:0006810	transport
412154	GO:0008233	peptidase activity
412224	GO:0003677	DNA binding
412224	GO:0006355	regulation of transcription, DNA-templated
412075	GO:0016021	integral component of membrane
413325	GO:0004725	protein tyrosine phosphatase activity
413325	GO:0005089	Rho guanyl-nucleotide exchange factor activity
413325	GO:0005622	intracellular
413325	GO:0016740	transferase activity
413325	GO:0035023	regulation of Rho protein signal transduction
413325	GO:0035556	intracellular signal transduction
412573	GO:0000175	3'-5'-exoribonuclease activity
412573	GO:0003723	RNA binding
412573	GO:0004654	polyribonucleotide nucleotidyltransferase activity
412573	GO:0006396	RNA processing
412573	GO:0006402	mRNA catabolic process
412895	GO:0005524	ATP binding
412895	GO:0006457	protein folding
412895	GO:0006950	response to stress
412032	GO:0016021	integral component of membrane
412032	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity
413229	GO:0006511	ubiquitin-dependent protein catabolic process
413229	GO:0008233	peptidase activity
413229	GO:0016579	protein deubiquitination
413229	GO:0036459	ubiquitinyl hydrolase activity
412570	GO:0003676	nucleic acid binding
412570	GO:0005524	ATP binding
412570	GO:0008026	ATP-dependent helicase activity
413127	GO:0005739	mitochondrion
413127	GO:0008137	NADH dehydrogenase (ubiquinone) activity
412449	GO:0016021	integral component of membrane
413256	GO:0016874	ligase activity
412482	GO:0004709	MAP kinase kinase kinase activity
412482	GO:0005524	ATP binding
412482	GO:0005622	intracellular
412387	GO:0008234	cysteine-type peptidase activity
413233	GO:0006464	cellular protein modification process
413233	GO:0016021	integral component of membrane
412738	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
412738	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
412738	GO:0005654	nucleoplasm
412738	GO:0005730	nucleolus
412738	GO:0030687	preribosome, large subunit precursor
412738	GO:0043021	ribonucleoprotein complex binding
412413	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity
412413	GO:0006086	acetyl-CoA biosynthetic process from pyruvate
412621	GO:0005388	calcium-transporting ATPase activity
412621	GO:0005524	ATP binding
412621	GO:0016021	integral component of membrane
412621	GO:0046872	metal ion binding
413029	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
413029	GO:0006457	protein folding
413365	GO:0004871	signal transducer activity
413365	GO:0005834	heterotrimeric G-protein complex
413365	GO:0007186	G-protein coupled receptor signaling pathway
412167	GO:0006281	DNA repair
412167	GO:0006338	chromatin remodeling
412167	GO:0008168	methyltransferase activity
412167	GO:0035267	NuA4 histone acetyltransferase complex
412167	GO:0043967	histone H4 acetylation
412167	GO:0043968	histone H2A acetylation
412167	GO:0045892	negative regulation of transcription, DNA-templated
413011	GO:0004161	dimethylallyltranstransferase activity
413011	GO:0008299	isoprenoid biosynthetic process
412282	GO:0015078	hydrogen ion transmembrane transporter activity
412282	GO:0015991	ATP hydrolysis coupled proton transport
412282	GO:0016787	hydrolase activity
412282	GO:0033180	proton-transporting V-type ATPase, V1 domain
412868	GO:0032440	activity
412844	GO:0016021	integral component of membrane
412587	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
412587	GO:0006457	protein folding
413050	GO:0004056	argininosuccinate lyase activity
413050	GO:0042450	arginine biosynthetic process via ornithine
412232	GO:0006478	peptidyl-tyrosine sulfation
412232	GO:0008476	protein-tyrosine sulfotransferase activity
412649	GO:0004714	transmembrane receptor protein tyrosine kinase activity
412649	GO:0005524	ATP binding
412649	GO:0016021	integral component of membrane
412026	GO:0005783	endoplasmic reticulum
412026	GO:0006886	intracellular protein transport
412026	GO:0016021	integral component of membrane
412765	GO:0003677	DNA binding
412765	GO:0008270	zinc ion binding
413162	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity
413302	GO:0005524	ATP binding
413302	GO:0008270	zinc ion binding
413417	GO:0005643	nuclear pore
413025	GO:0004721	phosphoprotein phosphatase activity
412296	GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity
412296	GO:0005789	endoplasmic reticulum membrane
412296	GO:0008299	isoprenoid biosynthetic process
412296	GO:0015936	coenzyme A metabolic process
412296	GO:0016021	integral component of membrane
412296	GO:0050661	NADP binding
412829	GO:0005047	signal recognition particle binding
412829	GO:0005786	signal recognition particle, endoplasmic reticulum targeting
412829	GO:0006614	SRP-dependent cotranslational protein targeting to membrane
412829	GO:0008312	7S RNA binding
412829	GO:0030942	endoplasmic reticulum signal peptide binding
412988	GO:0004725	protein tyrosine phosphatase activity
412988	GO:0005856	cytoskeleton
412988	GO:0016740	transferase activity
412227	GO:0005507	copper ion binding
412227	GO:0016021	integral component of membrane
412686	GO:0016021	integral component of membrane
412686	GO:0055085	transmembrane transport
413118	GO:0000287	magnesium ion binding
413118	GO:0004749	ribose phosphate diphosphokinase activity
413118	GO:0009165	nucleotide biosynthetic process
412421	GO:0001731	formation of translation preinitiation complex
412421	GO:0003743	translation initiation factor activity
412421	GO:0005852	eukaryotic translation initiation factor 3 complex
412421	GO:0006446	regulation of translational initiation
412421	GO:0016282	eukaryotic 43S preinitiation complex
412421	GO:0033290	eukaryotic 48S preinitiation complex
412144	GO:0003774	motor activity
412144	GO:0005524	ATP binding
412144	GO:0016459	myosin complex
411897	GO:0003743	translation initiation factor activity
411897	GO:0003924	GTPase activity
411897	GO:0004781	sulfate adenylyltransferase (ATP) activity
411897	GO:0005525	GTP binding
412359	GO:0004108	citrate (Si)-synthase activity
412359	GO:0006099	tricarboxylic acid cycle
413396	GO:0005524	ATP binding
413396	GO:0015417	polyamine-transporting ATPase activity
413396	GO:0015439	heme-transporting ATPase activity
412176	GO:0000166	nucleotide binding
412176	GO:0003723	RNA binding
413013	GO:0003677	DNA binding
413013	GO:0003899	DNA-directed RNA polymerase activity
413013	GO:0006351	transcription, DNA-templated
413013	GO:0032549	ribonucleoside binding
413177	GO:0016021	integral component of membrane
412639	GO:0016021	integral component of membrane
412639	GO:0030246	carbohydrate binding
411954	GO:0016021	integral component of membrane
412560	GO:0004535	poly(A)-specific ribonuclease activity
412782	GO:0004402	histone acetyltransferase activity
412782	GO:0007165	signal transduction
411860	GO:0006024	glycosaminoglycan biosynthetic process
411860	GO:0016021	integral component of membrane
